Date,Name,Open,High,Low,Close,Change,%
2024-04-17,OIL,0,0,0,83.58,-2.5700000000000074,-3.07
2024-04-18,OIL,0,0,0,83.5,-0.0799999999999983,-0.1
2024-04-19,OIL,0,0,0,83.79,0.29000000000000625,0.35
2024-04-22,OIL,0,0,0,83.82,0.029999999999986926,0.04
2024-04-23,OIL,0,0,0,84.17,0.3500000000000085,0.42
2024-04-24,OIL,0,0,0,84.09,-0.0799999999999983,-0.1
2024-04-25,OIL,0,0,0,84.92,0.8299999999999983,0.98
2024-04-26,OIL,0,0,0,85.38,0.45999999999999375,0.54
2024-04-29,OIL,0,0,0,84.26,-1.1199999999999903,-1.33
2024-04-30,OIL,0,0,0,83.49,-0.7700000000000102,-0.92
2024-05-01,OIL,0,0,0,80.7,-2.789999999999992,-3.46
2024-05-02,OIL,0,0,0,80.59,-0.10999999999999943,-0.14
2024-05-03,OIL,0,0,0,79.65,-0.9399999999999977,-1.18
2024-05-06,OIL,0,0,0,80.1,0.44999999999998863,0.56
2024-05-07,OIL,0,0,0,79.97,-0.12999999999999545,-0.16
2024-05-08,OIL,0,0,0,80.57,0.5999999999999943,0.74
2024-05-09,OIL,0,0,0,80.86,0.29000000000000625,0.36
2024-05-10,OIL,0,0,0,79.81,-1.0499999999999972,-1.32
2024-05-13,OIL,0,0,0,80.71,0.8999999999999915,1.12
2024-05-14,OIL,0,0,0,79.62,-1.0899999999999892,-1.37
2024-05-15,OIL,0,0,0,80.23,0.6099999999999994,0.76
2024-05-16,OIL,0,0,0,80.85,0.6199999999999903,0.77
2024-05-17,OIL,0,0,0,81.66,0.8100000000000023,0.99
2024-05-20,OIL,0,0,0,81.39,-0.269999999999996,-0.33
2024-05-21,OIL,0,0,0,80.66,-0.730000000000004,-0.91
2024-05-22,OIL,0,0,0,79.15,-1.509999999999991,-1.91
2024-05-23,OIL,0,0,0,77.47,-1.6800000000000068,-2.17
2024-05-24,OIL,0,0,0,78.48,1.0100000000000051,1.29
2024-05-27,OIL,0,0,0,79.1,0.6199999999999903,0.78
2024-05-28,OIL,0,0,0,80.9,1.8000000000000114,2.22
2024-05-29,OIL,0,0,0,80.24,-0.6600000000000108,-0.82
2024-05-30,OIL,0,0,0,78.96,-1.2800000000000011,-1.62
2024-05-31,OIL,0,0,0,77.97,-0.9899999999999949,-1.27
2024-06-03,OIL,0,0,0,75.26,-2.7099999999999937,-3.6
2024-06-04,OIL,0,0,0,74.27,-0.9900000000000091,-1.33
2024-06-05,OIL,0,0,0,75.08,0.8100000000000023,1.08
2024-06-06,OIL,0,0,0,76.52,1.4399999999999977,1.88
2024-06-07,OIL,0,0,0,76.53,0.010000000000005116,0.01
2024-06-10,OIL,0,0,0,78.75,2.219999999999999,2.82
2024-06-11,OIL,0,0,0,78.88,0.12999999999999545,0.16
2024-06-12,OIL,0,0,0,79.56,0.6800000000000068,0.85
2024-06-13,OIL,0,0,0,79.61,0.04999999999999716,0.06
2024-06-14,OIL,0,0,0,79.41,-0.20000000000000284,-0.25
2024-06-17,OIL,0,0,0,81.33,1.9200000000000017,2.36
2024-06-18,OIL,0,0,0,82.67,1.3400000000000034,1.62
2024-06-19,OIL,0,0,0,82.7,0.030000000000001137,0.04
2024-06-20,OIL,0,0,0,83.34,0.6400000000000006,0.77
2024-06-21,OIL,0,0,0,81.71,-1.6300000000000097,-1.99
2024-06-24,OIL,0,0,0,82.63,0.9200000000000017,1.11
2024-06-25,OIL,0,0,0,81.97,-0.6599999999999966,-0.81
2024-06-26,OIL,0,0,0,82.19,0.21999999999999886,0.27
2024-06-27,OIL,0,0,0,83.04,0.8500000000000085,1.02
2024-06-28,OIL,0,0,0,82.83,-0.21000000000000796,-0.25
2024-07-01,OIL,0,0,0,84.7,1.8700000000000045,2.21
2024-07-02,OIL,0,0,0,84.09,-0.6099999999999994,-0.73
2024-07-03,OIL,0,0,0,85.19,1.0999999999999943,1.29
2024-07-04,OIL,0,0,0,85.2,0.010000000000005116,0.01
2024-07-05,OIL,0,0,0,84.44,-0.7600000000000051,-0.9
2024-07-08,OIL,0,0,0,83.63,-0.8100000000000023,-0.97
2024-07-09,OIL,0,0,0,82.78,-0.8499999999999943,-1.03
2024-07-10,OIL,0,0,0,83.39,0.6099999999999994,0.73
2024-07-11,OIL,0,0,0,83.92,0.5300000000000011,0.63
2024-07-12,OIL,0,0,0,83.49,-0.4300000000000068,-0.52
2024-07-15,OIL,0,0,0,83.22,-0.269999999999996,-0.32
2024-07-16,OIL,0,0,0,81.92,-1.2999999999999972,-1.59
2024-07-17,OIL,0,0,0,84.16,2.239999999999995,2.66
2024-07-18,OIL,0,0,0,84.17,0.010000000000005116,0.01
2024-07-19,OIL,0,0,0,81.43,-2.739999999999995,-3.36
2024-07-22,OIL,0,0,0,81.25,-0.18000000000000682,-0.22
2024-07-23,OIL,0,0,0,78.24,-3.010000000000005,-3.85
2024-07-24,OIL,0,0,0,78.78,0.5400000000000063,0.69
2024-07-25,OIL,0,0,0,79.43,0.6500000000000057,0.82
2024-07-26,OIL,0,0,0,78.58,-0.8500000000000085,-1.08
2024-07-29,OIL,0,0,0,77.27,-1.3100000000000023,-1.7
2024-07-30,OIL,0,0,0,76.17,-1.0999999999999943,-1.44
2024-07-31,OIL,0,0,0,79.36,3.1899999999999977,4.02
2024-08-01,OIL,0,0,0,77.74,-1.6200000000000045,-2.08
2024-08-02,OIL,0,0,0,74.99,-2.75,-3.67
2024-08-05,OIL,0,0,0,74.46,-0.5300000000000011,-0.71
2024-08-06,OIL,0,0,0,74.6,0.14000000000000057,0.19
2024-08-07,OIL,0,0,0,76.68,2.0800000000000125,2.71
2024-08-08,OIL,0,0,0,77.64,0.9599999999999937,1.24
2024-08-09,OIL,0,0,0,78.28,0.6400000000000006,0.82
2024-08-12,OIL,0,0,0,81.45,3.1700000000000017,3.89
2024-08-13,OIL,0,0,0,79.25,-2.200000000000003,-2.78
2024-08-14,OIL,0,0,0,77.65,-1.5999999999999943,-2.06
2024-08-15,OIL,0,0,0,80.15,2.5,3.12
2024-08-16,OIL,0,0,0,76.75,-3.4000000000000057,-4.43
2024-08-16,GAS,0,0,0,2.12,,
2024-08-15,GAS,0,0,0,2.1,-0.020000000000000018,-0.95
2024-08-14,GAS,0,0,0,2.17,0.06999999999999984,3.23
2024-08-13,GAS,0,0,0,2.16,-0.009999999999999787,-0.46
2024-08-12,GAS,0,0,0,2.1,-0.06000000000000005,-2.86
2024-08-09,GAS,0,0,0,1.94,-0.16000000000000014,-8.25
2024-08-08,GAS,0,0,0,1.85,-0.08999999999999986,-4.86
2024-08-07,GAS,0,0,0,1.96,0.10999999999999988,5.61
2024-08-06,GAS,0,0,0,1.83,-0.1299999999999999,-7.1
2024-08-05,GAS,0,0,0,1.83,0.0,0.0
2024-08-02,GAS,0,0,0,1.89,0.05999999999999983,3.17
2024-08-01,GAS,0,0,0,1.95,0.06000000000000005,3.08
2024-07-31,GAS,0,0,0,1.94,-0.010000000000000009,-0.52
2024-07-30,GAS,0,0,0,1.81,-0.1299999999999999,-7.18
2024-07-29,GAS,0,0,0,1.9,0.08999999999999986,4.74
2024-07-26,GAS,0,0,0,1.98,0.08000000000000007,4.04
2024-07-25,GAS,0,0,0,2.0,0.020000000000000018,1.0
2024-07-24,GAS,0,0,0,2.0,0.0,0.0
2024-07-23,GAS,0,0,0,2.13,0.1299999999999999,6.1
2024-07-22,GAS,0,0,0,2.19,0.06000000000000005,2.74
2024-07-19,GAS,0,0,0,1.88,-0.31000000000000005,-16.49
2024-07-18,GAS,0,0,0,2.0,0.1200000000000001,6.0
2024-07-17,GAS,0,0,0,1.98,-0.020000000000000018,-1.01
2024-07-16,GAS,0,0,0,2.1,0.1200000000000001,5.71
2024-07-15,GAS,0,0,0,2.12,0.020000000000000018,0.94
2024-07-12,GAS,0,0,0,2.17,0.04999999999999982,2.3
2024-07-11,GAS,0,0,0,2.23,0.06000000000000005,2.69
2024-07-10,GAS,0,0,0,2.4,0.16999999999999993,7.08
2024-07-09,GAS,0,0,0,2.42,0.020000000000000018,0.83
2024-07-08,GAS,0,0,0,2.1,-0.31999999999999984,-15.24
2024-07-05,GAS,0,0,0,2.02,-0.08000000000000007,-3.96
2024-07-03,GAS,0,0,0,2.02,0.0,0.0
2024-07-02,GAS,0,0,0,2.06,0.040000000000000036,1.94
2024-07-01,GAS,0,0,0,2.21,0.1499999999999999,6.79
2024-06-28,GAS,0,0,0,2.42,0.20999999999999996,8.68
2024-06-27,GAS,0,0,0,2.55,0.1299999999999999,5.1
2024-06-26,GAS,0,0,0,2.45,-0.09999999999999964,-4.08
2024-06-25,GAS,0,0,0,2.61,0.1599999999999997,6.13
2024-06-24,GAS,0,0,0,2.58,-0.029999999999999805,-1.16
2024-06-21,GAS,0,0,0,2.44,-0.14000000000000012,-5.74
2024-06-20,GAS,0,0,0,2.39,-0.04999999999999982,-2.09
2024-06-18,GAS,0,0,0,2.43,0.040000000000000036,1.65
2024-06-17,GAS,0,0,0,2.5,0.06999999999999984,2.8
2024-06-14,GAS,0,0,0,2.74,0.2400000000000002,8.76
2024-06-13,GAS,0,0,0,2.79,0.04999999999999982,1.79
2024-06-12,GAS,0,0,0,2.8,0.009999999999999787,0.36
2024-06-11,GAS,0,0,0,2.71,-0.08999999999999986,-3.32
2024-06-10,GAS,0,0,0,2.61,-0.10000000000000009,-3.83
2024-06-07,GAS,0,0,0,2.46,-0.1499999999999999,-6.1
2024-06-06,GAS,0,0,0,2.3,-0.16000000000000014,-6.96
2024-06-05,GAS,0,0,0,2.27,-0.029999999999999805,-1.32
2024-06-04,GAS,0,0,0,2.58,0.31000000000000005,12.02
2024-06-03,GAS,0,0,0,2.55,-0.03000000000000025,-1.18
2024-05-31,GAS,0,0,0,1.78,-0.7699999999999998,-43.26
2024-05-30,GAS,0,0,0,1.87,0.09000000000000008,4.81
2024-05-29,GAS,0,0,0,2.2,0.33000000000000007,15.0
2024-05-28,GAS,0,0,0,2.29,0.08999999999999986,3.93
2024-05-24,GAS,0,0,0,2.22,-0.06999999999999984,-3.15
2024-05-23,GAS,0,0,0,2.64,0.41999999999999993,15.91
2024-05-22,GAS,0,0,0,2.51,-0.13000000000000034,-5.18
2024-05-21,GAS,0,0,0,2.52,0.010000000000000231,0.4
2024-05-20,GAS,0,0,0,2.52,0.0,0.0
2024-05-17,GAS,0,0,0,2.44,-0.08000000000000007,-3.28
2024-05-16,GAS,0,0,0,2.32,-0.1200000000000001,-5.17
2024-05-15,GAS,0,0,0,2.12,-0.19999999999999973,-9.43
2024-05-14,GAS,0,0,0,2.14,0.020000000000000018,0.93
2024-05-13,GAS,0,0,0,2.11,-0.03000000000000025,-1.42
2024-05-10,GAS,0,0,0,2.14,0.03000000000000025,1.4
2024-05-09,GAS,0,0,0,2.03,-0.11000000000000032,-5.42
2024-05-08,GAS,0,0,0,2.01,-0.020000000000000018,-1.0
2024-05-07,GAS,0,0,0,1.95,-0.05999999999999983,-3.08
2024-05-06,GAS,0,0,0,1.88,-0.07000000000000006,-3.72
2024-05-03,GAS,0,0,0,1.67,-0.20999999999999996,-12.57
2024-05-02,GAS,0,0,0,1.66,-0.010000000000000009,-0.6
2024-05-01,GAS,0,0,0,1.63,-0.030000000000000027,-1.84
2024-04-30,GAS,0,0,0,1.68,0.050000000000000044,2.98
2024-04-29,GAS,0,0,0,1.55,-0.1299999999999999,-8.39
2024-04-26,GAS,0,0,0,1.4,-0.15000000000000013,-10.71
2024-04-25,GAS,0,0,0,1.46,0.06000000000000005,4.11
2024-04-24,GAS,0,0,0,1.6,0.14000000000000012,8.75
2024-04-23,GAS,0,0,0,1.59,-0.010000000000000009,-0.63
2024-04-22,GAS,0,0,0,1.64,0.04999999999999982,3.05
2024-04-19,GAS,0,0,0,1.43,-0.20999999999999996,-14.69
2024-04-18,GAS,0,0,0,1.59,0.16000000000000014,10.06
2024-04-17,GAS,0,0,0,1.5,-0.09000000000000008,-6.0
2024-04-16,GAS,0,0,0,1.38,-0.1200000000000001,-8.7
2024-04-15,GAS,0,0,0,1.41,0.030000000000000027,2.13
2024-04-12,GAS,0,0,0,1.36,-0.04999999999999982,-3.68
2024-04-11,GAS,0,0,0,1.62,0.26,16.05
2024-04-10,GAS,0,0,0,1.9,0.2799999999999998,14.74
2024-04-09,GAS,0,0,0,1.83,-0.06999999999999984,-3.83
2024-04-08,GAS,0,0,0,1.73,-0.10000000000000009,-5.78
2024-04-05,GAS,0,0,0,1.58,-0.1499999999999999,-9.49
2024-04-04,GAS,0,0,0,1.78,0.19999999999999996,11.24
2024-04-03,GAS,0,0,0,1.86,0.08000000000000007,4.3
2024-04-02,GAS,0,0,0,1.65,-0.2100000000000002,-12.73
2024-04-01,GAS,0,0,0,1.64,-0.010000000000000009,-0.61
2024-03-28,GAS,0,0,0,1.54,-0.09999999999999987,-6.49
2024-03-27,GAS,0,0,0,1.43,-0.1100000000000001,-7.69
2024-03-26,GAS,0,0,0,1.48,0.050000000000000044,3.38
2024-03-25,GAS,0,0,0,1.46,-0.020000000000000018,-1.37
2024-03-22,GAS,0,0,0,1.5,0.040000000000000036,2.67
2024-03-21,GAS,0,0,0,1.55,0.050000000000000044,3.23
2024-03-20,GAS,0,0,0,1.58,0.030000000000000027,1.9
2024-03-19,GAS,0,0,0,1.55,-0.030000000000000027,-1.94
2024-03-18,GAS,0,0,0,1.54,-0.010000000000000009,-0.65
2024-03-15,GAS,0,0,0,1.38,-0.16000000000000014,-11.59
2024-03-14,GAS,0,0,0,1.26,-0.11999999999999988,-9.52
2024-03-13,GAS,0,0,0,1.25,-0.010000000000000009,-0.8
2024-03-12,GAS,0,0,0,1.57,0.32000000000000006,20.38
2024-03-11,GAS,0,0,0,1.54,-0.030000000000000027,-1.95
2024-03-08,GAS,0,0,0,1.54,0.0,0.0
2024-03-07,GAS,0,0,0,1.56,0.020000000000000018,1.28
2024-03-06,GAS,0,0,0,1.67,0.10999999999999988,6.59
2024-03-05,GAS,0,0,0,1.51,-0.15999999999999992,-10.6
2024-03-04,GAS,0,0,0,1.48,-0.030000000000000027,-2.03
2024-03-01,GAS,0,0,0,1.47,-0.010000000000000009,-0.68
2024-02-29,GAS,0,0,0,1.67,0.19999999999999996,11.98
2024-02-28,GAS,0,0,0,1.61,-0.05999999999999983,-3.73
2024-02-27,GAS,0,0,0,1.52,-0.09000000000000008,-5.92
2024-02-26,GAS,0,0,0,1.65,0.1299999999999999,7.88
2024-02-23,GAS,0,0,0,1.52,-0.1299999999999999,-8.55
2024-02-22,GAS,0,0,0,1.62,0.10000000000000009,6.17
2024-02-21,GAS,0,0,0,1.58,-0.040000000000000036,-2.53
2024-02-20,GAS,0,0,0,1.5,-0.08000000000000007,-5.33
2024-02-16,GAS,0,0,0,1.55,0.050000000000000044,3.23
2024-02-15,GAS,0,0,0,1.53,-0.020000000000000018,-1.31
2024-02-14,GAS,0,0,0,1.51,-0.020000000000000018,-1.32
2024-02-13,GAS,0,0,0,1.61,0.10000000000000009,6.21
2024-02-12,GAS,0,0,0,1.76,0.1499999999999999,8.52
2024-02-09,GAS,0,0,0,1.74,-0.020000000000000018,-1.15
2024-02-08,GAS,0,0,0,1.74,0.0,0.0
2024-02-07,GAS,0,0,0,1.94,0.19999999999999996,10.31
2024-02-06,GAS,0,0,0,2.1,0.16000000000000014,7.62
2024-02-05,GAS,0,0,0,2.12,0.020000000000000018,0.94
2024-02-02,GAS,0,0,0,2.01,-0.11000000000000032,-5.47
2024-02-01,GAS,0,0,0,2.15,0.14000000000000012,6.51
2024-01-31,GAS,0,0,0,2.19,0.040000000000000036,1.83
2024-01-30,GAS,0,0,0,2.26,0.06999999999999984,3.1
2024-01-29,GAS,0,0,0,2.41,0.15000000000000036,6.22
2024-01-26,GAS,0,0,0,2.36,-0.050000000000000266,-2.12
2024-01-25,GAS,0,0,0,2.56,0.20000000000000018,7.81
2024-01-24,GAS,0,0,0,2.45,-0.10999999999999988,-4.49
2024-01-23,GAS,0,0,0,2.15,-0.30000000000000027,-13.95
2024-01-22,GAS,0,0,0,2.35,0.20000000000000018,8.51
2024-01-19,GAS,0,0,0,2.7,0.3500000000000001,12.96
2024-01-18,GAS,0,0,0,2.88,0.17999999999999972,6.25
2024-01-17,GAS,0,0,0,2.86,-0.020000000000000018,-0.7
2024-01-16,GAS,0,0,0,3.25,0.3900000000000001,12.0
2024-01-12,GAS,0,0,0,13.2,9.95,75.38
2024-01-11,GAS,0,0,0,3.15,-10.049999999999999,-319.05
2024-01-10,GAS,0,0,0,3.25,0.10000000000000009,3.08
2024-01-09,GAS,0,0,0,3.25,0.0,0.0
2024-01-08,GAS,0,0,0,2.72,-0.5299999999999998,-19.49
2024-01-05,GAS,0,0,0,2.75,0.029999999999999805,1.09
2024-01-04,GAS,0,0,0,2.83,0.08000000000000007,2.83
2024-01-03,GAS,0,0,0,2.57,-0.26000000000000023,-10.12
2024-01-02,GAS,0,0,0,2.56,-0.009999999999999787,-0.39
2023-12-29,GAS,0,0,0,2.58,0.020000000000000018,0.78
2023-12-28,GAS,0,0,0,2.55,-0.03000000000000025,-1.18
2023-12-27,GAS,0,0,0,2.63,0.08000000000000007,3.04
2023-12-26,GAS,0,0,0,2.5,-0.1299999999999999,-5.2
2023-12-22,GAS,0,0,0,2.54,0.040000000000000036,1.57
2023-12-21,GAS,0,0,0,2.48,-0.06000000000000005,-2.42
2023-12-20,GAS,0,0,0,2.48,0.0,0.0
2023-12-19,GAS,0,0,0,2.44,-0.040000000000000036,-1.64
2023-12-18,GAS,0,0,0,2.59,0.1499999999999999,5.79
2023-12-15,GAS,0,0,0,2.44,-0.1499999999999999,-6.15
2023-12-14,GAS,0,0,0,2.39,-0.04999999999999982,-2.09
2023-12-13,GAS,0,0,0,2.33,-0.06000000000000005,-2.58
2023-12-12,GAS,0,0,0,2.37,0.040000000000000036,1.69
2023-12-11,GAS,0,0,0,2.39,0.020000000000000018,0.84
2023-12-08,GAS,0,0,0,2.57,0.17999999999999972,7.0
2023-12-07,GAS,0,0,0,2.52,-0.04999999999999982,-1.98
2023-12-06,GAS,0,0,0,2.76,0.23999999999999977,8.7
2023-12-05,GAS,0,0,0,2.72,-0.03999999999999959,-1.47
2023-12-04,GAS,0,0,0,2.55,-0.17000000000000037,-6.67
2023-12-01,GAS,0,0,0,2.63,0.08000000000000007,3.04
2023-11-30,GAS,0,0,0,2.75,0.1200000000000001,4.36
2023-11-29,GAS,0,0,0,2.7,-0.04999999999999982,-1.85
2023-11-28,GAS,0,0,0,2.78,0.07999999999999963,2.88
2023-11-27,GAS,0,0,0,2.74,-0.03999999999999959,-1.46
2023-11-24,GAS,0,0,0,2.72,-0.020000000000000018,-0.74
2023-11-22,GAS,0,0,0,2.72,0.0,0.0
2023-11-21,GAS,0,0,0,2.63,-0.0900000000000003,-3.42
2023-11-20,GAS,0,0,0,2.49,-0.13999999999999968,-5.62
2023-11-17,GAS,0,0,0,2.62,0.1299999999999999,4.96
2023-11-16,GAS,0,0,0,2.91,0.29000000000000004,9.97
2023-11-15,GAS,0,0,0,2.88,-0.03000000000000025,-1.04
2023-11-14,GAS,0,0,0,2.69,-0.18999999999999995,-7.06
2023-11-13,GAS,0,0,0,2.61,-0.08000000000000007,-3.07
2023-11-10,GAS,0,0,0,2.71,0.10000000000000009,3.69
2023-11-09,GAS,0,0,0,2.71,0.0,0.0
2023-11-08,GAS,0,0,0,2.18,-0.5299999999999998,-24.31
2023-11-07,GAS,0,0,0,2.0,-0.18000000000000016,-9.0
2023-11-06,GAS,0,0,0,2.71,0.71,26.2
2023-11-03,GAS,0,0,0,3.0,0.29000000000000004,9.67
2023-11-02,GAS,0,0,0,3.12,0.1200000000000001,3.85
2023-11-01,GAS,0,0,0,3.19,0.06999999999999984,2.19
2023-10-31,GAS,0,0,0,3.34,0.1499999999999999,4.49
2023-10-30,GAS,0,0,0,3.17,-0.16999999999999993,-5.36
2023-10-27,GAS,0,0,0,3.24,0.07000000000000028,2.16
2023-10-26,GAS,0,0,0,2.87,-0.3700000000000001,-12.89
2023-10-25,GAS,0,0,0,2.86,-0.010000000000000231,-0.35
2023-10-24,GAS,0,0,0,2.85,-0.009999999999999787,-0.35
2023-10-23,GAS,0,0,0,2.65,-0.20000000000000018,-7.55
2023-10-20,GAS,0,0,0,2.6,-0.04999999999999982,-1.92
2023-10-19,GAS,0,0,0,2.84,0.23999999999999977,8.45
2023-10-18,GAS,0,0,0,2.92,0.08000000000000007,2.74
2023-10-17,GAS,0,0,0,2.94,0.020000000000000018,0.68
2023-10-16,GAS,0,0,0,2.98,0.040000000000000036,1.34
2023-10-13,GAS,0,0,0,3.11,0.1299999999999999,4.18
2023-10-12,GAS,0,0,0,3.16,0.050000000000000266,1.58
2023-10-11,GAS,0,0,0,3.19,0.029999999999999805,0.94
2023-10-10,GAS,0,0,0,3.34,0.1499999999999999,4.49
2023-10-06,GAS,0,0,0,3.3,-0.040000000000000036,-1.21
2023-10-05,GAS,0,0,0,2.92,-0.3799999999999999,-13.01
2023-10-04,GAS,0,0,0,2.92,0.0,0.0
2023-10-03,GAS,0,0,0,2.71,-0.20999999999999996,-7.75
2023-10-02,GAS,0,0,0,2.7,-0.009999999999999787,-0.37
2023-09-29,GAS,0,0,0,2.68,-0.020000000000000018,-0.75
2023-09-28,GAS,0,0,0,2.74,0.06000000000000005,2.19
2023-09-27,GAS,0,0,0,2.72,-0.020000000000000018,-0.74
2023-09-26,GAS,0,0,0,2.55,-0.17000000000000037,-6.67
2023-09-25,GAS,0,0,0,2.63,0.08000000000000007,3.04
2023-09-22,GAS,0,0,0,2.63,0.0,0.0
2023-09-21,GAS,0,0,0,2.7,0.07000000000000028,2.59
2023-09-20,GAS,0,0,0,2.78,0.07999999999999963,2.88
2023-09-19,GAS,0,0,0,2.46,-0.31999999999999984,-13.01
2023-09-18,GAS,0,0,0,2.54,0.08000000000000007,3.15
2023-09-15,GAS,0,0,0,2.74,0.20000000000000018,7.3
2023-09-14,GAS,0,0,0,2.81,0.06999999999999984,2.49
2023-09-13,GAS,0,0,0,2.76,-0.050000000000000266,-1.81
2023-09-12,GAS,0,0,0,2.72,-0.03999999999999959,-1.47
2023-09-11,GAS,0,0,0,2.5,-0.2200000000000002,-8.8
2023-09-08,GAS,0,0,0,2.53,0.029999999999999805,1.19
2023-09-07,GAS,0,0,0,2.45,-0.07999999999999963,-3.27
2023-09-06,GAS,0,0,0,2.49,0.040000000000000036,1.61
2023-09-05,GAS,0,0,0,2.6,0.10999999999999988,4.23
2023-09-01,GAS,0,0,0,2.7,0.10000000000000009,3.7
2023-08-31,GAS,0,0,0,2.56,-0.14000000000000012,-5.47
2023-08-30,GAS,0,0,0,2.48,-0.08000000000000007,-3.23
2023-08-29,GAS,0,0,0,2.5,0.020000000000000018,0.8
2023-08-28,GAS,0,0,0,2.6,0.10000000000000009,3.85
2023-08-25,GAS,0,0,0,2.46,-0.14000000000000012,-5.69
2023-08-24,GAS,0,0,0,2.42,-0.040000000000000036,-1.65
2023-08-23,GAS,0,0,0,2.6,0.18000000000000016,6.92
2023-08-22,GAS,0,0,0,2.58,-0.020000000000000018,-0.78
2023-08-21,GAS,0,0,0,2.6,0.020000000000000018,0.77
2023-08-18,GAS,0,0,0,2.44,-0.16000000000000014,-6.56
2023-08-17,GAS,0,0,0,2.56,0.1200000000000001,4.69
2023-08-16,GAS,0,0,0,2.55,-0.010000000000000231,-0.39
2024-08-16,BTC,"57,057","59,839","56,222",59736.0,,
2024-08-15,BTC,"58,912","59,834","56,753",57057.0,-2679.0,-4.7
2024-08-14,BTC,"60,858","61,664","58,757",58913.0,1856.0,3.15
2024-08-13,BTC,"59,035","61,573","58,503",60860.0,1947.0,3.2
2024-08-12,BTC,"59,650","60,638","57,702",59034.0,-1826.0,-3.09
2024-08-11,BTC,"61,027","61,743","59,589",59651.0,617.0,1.03
2024-08-10,BTC,"60,692","61,444","59,996",61027.0,1376.0,2.25
2024-08-09,BTC,"59,400","62,622","59,350",60691.0,-336.0,-0.55
2024-08-08,BTC,"54,747","59,852","54,614",59396.0,-1295.0,-2.18
2024-08-07,BTC,"56,803","57,704","54,694",54747.0,-4649.0,-8.49
2024-08-06,BTC,"53,462","57,053","53,462",56805.0,2058.0,3.62
2024-08-05,BTC,"59,248","59,519","49,314",53461.0,-3344.0,-6.26
2024-08-04,BTC,"60,212","61,053","57,284",59249.0,5788.0,9.77
2024-08-03,BTC,"62,572","63,094","59,916",60212.0,963.0,1.6
2024-08-02,BTC,"63,380","65,538","62,436",62574.0,2362.0,3.77
2024-08-01,BTC,"65,239","65,358","62,255",63379.0,805.0,1.27
2024-07-31,BTC,"65,862","66,796","65,002",65238.0,1859.0,2.85
2024-07-30,BTC,"67,267","67,538","65,566",65864.0,626.0,0.95
2024-07-29,BTC,"68,123","69,990","66,525",67267.0,1403.0,2.09
2024-07-28,BTC,"68,276","69,103","66,723",68123.0,856.0,1.26
2024-07-27,BTC,"68,014","69,404","67,438",68275.0,152.0,0.22
2024-07-26,BTC,"64,680","68,132","64,436",68014.0,-261.0,-0.38
2024-07-25,BTC,"65,668","66,058","63,461",64680.0,-3334.0,-5.15
2024-07-24,BTC,"65,496","67,091","65,487",65668.0,988.0,1.5
2024-07-23,BTC,"68,249","68,285","65,483",65495.0,-173.0,-0.26
2024-07-22,BTC,"67,450","68,473","66,612",68248.0,2753.0,4.03
2024-07-21,BTC,"67,261","67,713","65,851",67450.0,-798.0,-1.18
2024-07-20,BTC,"67,232","67,614","66,303",67261.0,-189.0,-0.28
2024-07-19,BTC,"63,518","67,443","63,313",67235.0,-26.0,-0.04
2024-07-18,BTC,"64,571","65,097","63,241",63518.0,-3717.0,-5.85
2024-07-17,BTC,"65,195","66,105","63,891",64571.0,1053.0,1.63
2024-07-16,BTC,"63,452","65,211","62,457",65196.0,625.0,0.96
2024-07-15,BTC,"59,938","63,868","59,912",63453.0,-1743.0,-2.75
2024-07-14,BTC,"58,647","60,391","58,316",59938.0,-3515.0,-5.86
2024-07-13,BTC,"57,608","58,968","57,173",58647.0,-1291.0,-2.2
2024-07-12,BTC,"57,386","58,529","56,563",57606.0,-1041.0,-1.81
2024-07-11,BTC,"57,401","59,354","57,100",57386.0,-220.0,-0.38
2024-07-10,BTC,"57,863","59,409","57,368",57403.0,17.0,0.03
2024-07-09,BTC,"56,492","58,234","56,203",57863.0,460.0,0.79
2024-07-08,BTC,"57,136","58,145","54,317",56494.0,-1369.0,-2.42
2024-07-07,BTC,"57,865","58,464","56,599",57136.0,642.0,1.12
2024-07-06,BTC,"56,458","58,077","56,037",57864.0,728.0,1.26
2024-07-05,BTC,"58,254","58,723","53,701",56458.0,-1406.0,-2.49
2024-07-04,BTC,"59,613","60,406","56,757",58253.0,1795.0,3.08
2024-07-03,BTC,"61,804","62,191","59,614",59614.0,1361.0,2.28
2024-07-02,BTC,"63,235","63,343","61,743",61804.0,2190.0,3.54
2024-07-01,BTC,"61,931","63,789","61,771",63236.0,1432.0,2.26
2024-06-30,BTC,"60,955","61,991","60,623",61931.0,-1305.0,-2.11
2024-06-29,BTC,"59,956","61,113","59,947",60955.0,-976.0,-1.6
2024-06-28,BTC,"61,345","62,139","59,956",59956.0,-999.0,-1.67
2024-06-27,BTC,"60,947","62,320","60,575",61343.0,1387.0,2.26
2024-06-26,BTC,"61,998","62,451","60,690",60949.0,-394.0,-0.65
2024-06-25,BTC,"59,196","62,330","58,580",61999.0,1050.0,1.69
2024-06-24,BTC,"64,099","64,108","59,074",59191.0,-2808.0,-4.74
2024-06-23,BTC,"64,273","64,491","63,895",64099.0,4908.0,7.66
2024-06-22,BTC,"64,174","64,485","63,818",64273.0,174.0,0.27
2024-06-21,BTC,"64,974","65,141","63,367",64173.0,-100.0,-0.16
